emisor,termino_consulta,idioma,fuente,titulo,autor,descripcion,url,url_imagen,contenido,fecha_publicacion,fecha_consulta_desde,fecha_consulta_hasta
ISA,ISA,es,Libertaddigital.com,El calvario de Isa Pantoja tras dar a luz: confiesa su depresión posparto y pide ayuda,Chic,"La hija de Isabel Pantoja se sincera en redes sobre el bajón anímico tras el nacimiento de su hijo Cairo. ""Nadie me habló del posparto"", lamenta.",https://www.libertaddigital.com/chic/corazon/2025-08-18/el-calvario-de-isa-pantoja-tras-dar-a-luz-confiesa-su-depresion-posparto-y-pide-ayuda-7286823/,https://s.libertaddigital.com/2025/06/22/1200/627/chic/isa-pantoja-asraf-beno.jpg,"Isa Pantoja ha vuelto a utilizado su Instagram para sincerarse sobre la complicada etapa que está viviendo tras el nacimiento de su segundo hijo, Cairo. La hija de la tonadillera ha confesado sin tap… [+922 chars]",2025-08-18T13:22:19,2025-07-27,2025-08-25
Banco de la República,Banco de la República,es,Elconfidencial.com,La banca refuerza el optimismo sobre Cirsa con potenciales de subida de hasta el 48%,A. M. P.,Los primeros analistas en valorar el grupo de juegos coinciden en aconsejar comprar sus acciones y le otorgan precios objetivos al menos un 25% superiores a su cotización actual,https://www.elconfidencial.com/mercados/2025-08-18/banca-informes-recomendacion-compra-cirsa_4192892/,"https://images.ecestaticos.com/qyJhI6dMEjBIVhBcF84m--iPj3I=/0x0:2272x1515/600x315/filters:fill(white):format(jpg):quality(99):watermark(f.elconfidencial.com/file/bae/eea/fde/baeeeafde1b3229287b0c008f7602058.png,0,275,1)/f.elconfidencial.com/original/6a3/741/611/6a37416110301ed495347637403f2656.jpg",En apenas cuarenta días sobre el parqué a Cirsa le ha dado tiempo a comprobar que los inicios no suelen ser fáciles. Pero también que un mal comienzo no tiene por qué marcar el sino de una cotizada.T… [+5222 chars],2025-08-18T12:12:00,2025-07-27,2025-08-25
Banco Popular,Banco Popular,es,Cointelegraph,La última caída de BTC está dando lugar a comparaciones con el máximo alcanzado en 2021: 5 cosas a saber sobre Bitcoin esta semana,William Suberg,"Traders de Bitcoin sopesan una nueva prueba del soporte de 112.000 dólares y una nueva ruptura al alza.
 Bitcoin (BTC) comenzó una nueva semana con una nueva ola de ventas, y los traders están divididos sobre cuál será su próximo destino.
El precio de BTC ha…",https://es.cointelegraph.com/news/dip-buyers-stopped-the-train-5-things-bitcoin-this-week,"https://images.cointelegraph.com/cdn-cgi/image/format=auto,onerror=redirect,quality=90,width=1200/https://s3.cointelegraph.com/uploads/2025-05/01969ee9-2e02-74e8-a65c-bca38a44b657","Bitcoin (BTC) comenzó una nueva semana con una nueva ola de ventas, y los traders están divididos sobre cuál será su próximo destino.
<ul><li>El precio de BTC ha caído 10.000 dólares desde su último… [+11554 chars]",2025-08-18T11:45:00,2025-07-27,2025-08-25
Banco de la República,Banco de la República,es,Nacion.com,Antes del Cafta: así se regía el comercio con Estados Unidos,Gustavo Ortega Campos,"Así era la relación comercial de Costa Rica con Estados Unidos antes del gran salto en exportaciones, bajo un marco que combinaba ventajas y restricciones.",https://www.nacion.com/economia/antes-del-cafta-asi-se-regia-el-comercio-con/ZGDPZKUX5RD6ZI7TY4OZAL5UHU/story/,https://www.nacion.com/resizer/v2/72WF6YWDGRE3VHG5XZ5WECYJEM.jpeg?smart=true&auth=c7164be08e76ca50fb59731e51cafd4d80f5f2022fd46ed18c9367b3493f74c0&width=1440,"En 1983, Estados Unidos lanzó laIniciativa de la Cuenca del Caribe (CBI, por sus siglas en inglés) mediante la Ley de Recuperación Económica de la Cuenca del Caribe (CBERA), que entró en vigor el 1.º… [+4065 chars]",2025-08-18T11:15:00,2025-07-27,2025-08-25
Banco de la República,Banco de la República,es,Nacion.com,¿Está muerto el Cafta? Arancel de Trump pone en jaque a Costa Rica,Gustavo Ortega Campos,Trump impuso un 15% de arancel a Costa Rica y pone en jaque el Cafta. ¿Está vivo el tratado o es su golpe final? Expertos responden.,https://www.nacion.com/economia/esta-muerto-el-cafta-arancel-de-trump-pone-en/2RC7YYQGVZCPRJR3FL7P7DAI5U/story/,https://www.nacion.com/resizer/v2/4B7TINLMKFBZFJKEWLSBDISFPA.jpg?smart=true&auth=4eb0a2dbb330711e3ea5a457a157824441c8f95ddd0989cf8260aa8aa22d9cdf&width=1440,"El Tratado de Libre Comercio entre Centroamérica, República Dominicana y Estados Unidos (DR-Cafta) lleva 16 años y siete meses en vigor para Costa Rica. Sin embargo, la reciente imposición unilateral… [+9344 chars]",2025-08-18T11:00:00,2025-07-27,2025-08-25
Banco Popular,Banco Popular,es,Www.abc.es,La suciedad del botellón en Málaga: el Ayuntamiento muestra un vídeo de la basura generada cada noche y apela al civismo,(abc),"La Explanada de la Juventud amaneció el domingo 17 de agosto cubierta de miles de botellas y bolsas tras la primera noche de Feria. El Ayuntamiento difundió un vídeo con el estado del espacio y a operarios de Limasam limpiando, acompañado del mensaje instituc…",https://www.abc.es/espana/andalucia/malaga/suciedad-botellon-ayuntamiento-muestra-video-basura-generada-20250818004748-nts.html,https://s2.abcstatics.com/abc/www/multimedia/espana/2025/08/18/Capturadepantalla2025-08-18004659-U88467672180tDx-1024x512@diario_abc.png,La Explanada de la Juventud amaneció el domingo 17 de agosto cubierta de miles de botellas y bolsas tras la primera noche de Feria. El Ayuntamiento difundió un vídeo con el estado del espacio y a ope… [+3059 chars],2025-08-18T09:00:49,2025-07-27,2025-08-25
ISA,ISA,es,Europapress.es,"Isa Pantoja actualiza su estado anímico dos meses después de dar a luz: ""La clave ha sido darme mi tiempo""",,"Isa Pantoja ha hecho de las redes sociales su ventana al mundo desde que se convirtió en madre de su segundo hijo, Cairo -el primero junto a Asraf Beno- el pasado 22 de junio. A corazón abierto, la hija de Isabel Pantoja se ha sincerado sobre el bajón anímico…",https://www.europapress.es/chance/gente/noticia-isa-pantoja-actualiza-estado-animico-dos-meses-despues-dar-luz-clave-sido-darme-tiempo-20250818104203.html,https://img.europapress.es/fotoweb/fotonoticia_20250818104203_1200.jpg,"MADRID, 18 Ago. (CHANCE) - 
 Isa Pantoja ha hecho de las redes sociales su ventana al mundo desde que se convirtió en madre de su segundo hijo, Cairo -el primero junto a Asraf Beno- el pasado 22 de … [+1611 chars]",2025-08-18T08:42:03,2025-07-27,2025-08-25
Banco Popular,Banco Popular,es,Huffingtonpost.es,"Vox acumula pérdidas de 7,3 millones de euros en los últimos tres años",Diego Alonso Peña,"<![CDATA[<p>Vox, el partido de extrema derecha liderado por Santiago Abascal, ha perdido un total de 7,3 millones de euros en los últimos años, una realidad que dista mucho del crecimiento electoral que se le presupone a la formación según las encuestas. Segú…",https://www.huffingtonpost.es/politica/vox-acumula-perdidas-73-millones-euros-ultimos-tresnos.html,https://img.huffingtonpost.es/files/og_thumbnail/uploads/2025/07/14/el-lider-de-vox-santiago-abascal-durante-la-rueda-de-prensa-que-ha-ofrecido-tras-el-comite-de-accion-politica-del-partido.jpeg,"Vox, el partido de extrema derecha liderado por Santiago Abascal, ha perdido un total de 7,3 millones de euros en los últimos años, una realidad que dista mucho del crecimiento electoral que se le pr… [+3116 chars]",2025-08-18T08:10:44,2025-07-27,2025-08-25
Banco Popular,Banco Popular,es,Elconfidencial.com,"Cataluña, 'Tierra de gigantes': las colosales esculturas que 'vigilan' desde las alturas",EFE,"Cataluña es 'Tierra de gigantes', y no solo por la tradición de crear figuras de reyes y reinas...",https://www.elconfidencial.com/espana/cataluna/2025-08-18/cataluna-tierra-de-gigantes-las-colosales-esculturas-que-vigilan-desde-las-alturas_4191643/,"https://images.ecestaticos.com/PZkchPz27mKBmYP-jDARMsMtvtA=/0x0:2272x1515/600x315/filters:fill(white):format(jpg):quality(99):watermark(f.elconfidencial.com/file/bae/eea/fde/baeeeafde1b3229287b0c008f7602058.png,0,275,1)/f.elconfidencial.com/original/371/b8f/bde/371b8fbde635c83c519ffeafdc966cd5.jpg","Cataluña es 'Tierra de gigantes', y no solo por la tradición de crear figuras de reyes y reinas u otros personajes populares que salen a las calles para ambientar fiestas mayores y celebraciones dive… [+6028 chars]",2025-08-18T03:00:00,2025-07-27,2025-08-25
Banco Popular,Banco Popular,es,La Nacion,"Russo dio en la tecla, Paredes condujo a Boca, y Zeballos y Velasco decoraron la goleada en Mendoza",Leandro Contento,"El Xeneize cortó una racha de 120 días y 12 partidos sin ganar; así, se metió en zona de clasificación a la Libertadores",https://www.lanacion.com.ar/deportes/futbol/russo-dio-en-la-tecla-paredes-condujo-a-boca-y-zeballos-y-velasco-decoraron-la-goleada-en-mendoza-nid17082025/,https://resizer.glanacion.com/resizer/v2/velasco-convirtio-su-primer-gol-en-boca-tras-23-AK7IHW7CAVCKNPMIVRVLUPFC2U.JPEG?auth=a6c969c808f525e50c84b0b7f0d2b7de47d3d0329676c1adbe2559c3ef9120f5&width=1200&quality=70&smart=false&height=800,"Boca necesitaba un desahogo y lo consiguió en Mendoza. Después de 120 días y 12 partidos de sequía, el equipo de Miguel Russo volvió a ganar con un primer tiempo convincente frente a Independiente Ri… [+4548 chars]",2025-08-18T02:10:54,2025-07-27,2025-08-25
Banco Popular,Banco Popular,es,La Nacion,"“Tuto” Quiroga, el expresidente que fue un crítico acérrimo de Evo Morales y promete un “cambio radical” en Bolivia",LA NACION,"Busca revertir lo que él llama “20 años perdidos” bajo el gobierno del MAS y apoya recortes profundos en el gasto público y un alejamiento de las alianzas con Venezuela, Cuba y Nicaragua",https://www.lanacion.com.ar/el-mundo/tuto-quiroga-el-expresidente-que-fue-un-critico-acerrimo-de-evo-morales-y-promete-un-cambio-radical-nid17082025/,https://resizer.glanacion.com/resizer/v2/el-expresidente-boliviano-y-candidato-C3PIBVTDUFCHTKOFITLUTQEJWY.JPG?auth=6b9ebbe14c389a874aa6db3a2073e6bfe0488998716af8127f93b4251b4adb34&width=1200&quality=70&smart=false&height=800,"LA PAZ.- Un mensaje en su cuenta de X resume por qué el expresidente Jorge Tuto Quiroga cree que llegó el momento de poner fin a dos décadas de gobiernos izquierdistas.
Después de 20 años de evismo/… [+5256 chars]",2025-08-18T01:39:25,2025-07-27,2025-08-25
ECOPETROL,ECOPETROL,es,Elespectador.com,Pablo Bustos sale en defensa de Ecopetrol,Sevillano,"Pablo Bustos, presidente de la Red de Veedurías hizo un llamado urgente a las para que se aalvaguarde la reputación de Ecopetrol, luego de las recientes declaraciones del expresidente de Hocol, Luis Enrique Rojas Cuéllar, en las que insinúa presuntas irregula…",https://blogs.elespectador.com/oscar-sevillano/pablo-bustos-sale-en-defensa-de-ecopetrol/,https://blogsnew.s3.amazonaws.com/wp-content/uploads/2025/08/17194253/3SXVAWDLPJBSTJZZERTUOFOXPY.jpg,"Pablo Bustos, presidente de la Red de Veedurías hizo un llamado urgente a las para que se aalvaguarde la reputación de Ecopetrol, luego de las recientes declaraciones del expresidente de Hocol, Luis … [+2138 chars]",2025-08-18T00:46:17,2025-07-27,2025-08-25
ISA,ISA,es,Lavozdegalicia.es,¿Diez millones de euros para Isabel Pantoja por contar su vida en un documental y en una serie?,La Voz,"Según el programa «Fiesta», la viuda de Paquirri, que mantiene una elevada deuda con Hacienda, ya habría cobrado parte de esa cantidad",https://www.lavozdegalicia.es/noticia/gente/2025/08/17/diez-millones-euros-isabel-pantoja-contar-vida-documental-serie/00031755420564494873951.htm,https://img.lavdg.com/sc/YCF7vTzOpybZNyG6gfgoST071Y8=/1280x/2025/06/30/00121751287801914866541/Foto/H07D3150.jpg,No habrá revelación de secretos sobre su amistad con Encarna Sánchez. Tampoco se abordará el estrecho vínculo que mantuvo con María del Monte. No quiere profundizar en los detalles de su paso por pri… [+2968 chars],2025-08-17T09:45:00,2025-07-27,2025-08-25
ENEL,ENEL,es,Milenio,‘Spanky’ y otros deportados en Tijuana inspiran nuevos comienzos en la frontera,Celia Guerrero,"DOMINGA.- Una tarde de enero de 2024, José Arce acompañó a una de sus hijas al cruce migratoriode San Ysidro en Tijuana. Él es un tatuador mexicano conocido como Spanky, creció en Los Ángeles pero fue deportado en 2009, quedando toda su familia al otro lado. …",https://www.milenio.com/politica/deportaciones-en-la-era-de-trump-un-tatuador-transforma-sus-historias,https://cdn.milenio.com/uploads/media/2025/08/14/tatuador-tijuana-vuelta-tragedia-deportados.jpg,"DOMINGA.- Una tarde de enero de 2024, José Arce acompañó a una de sus hijas al cruce migratorio de San Ysidro en Tijuana. Él es un tatuador mexicano conocido como Spanky, creció en Los Ángeles pero f… [+19683 chars]",2025-08-17T06:27:30,2025-07-27,2025-08-25
ISA,ISA,es,Www.abc.es,"De farra por Jerez con Los Delinqüentes: «Migue murió con solo 21 años, pero vivió diez vidas, como los genios»",(abc),"Octubre de 1998. Diego Pozo recuerda perfectamente la noche en que El Chusco, uno de esos «personajes bohemios de Jerez», siempre con la sonanta a cuestas cantando por fandangos y bulerías, entró en el pub Los Dos Deditos y le avisó de que en la calle había d…",https://www.abc.es/cultura/musica/farra-jerez-delinquentes-migue-murio-solo-anos-20250817185748-nt.html,https://s1.abcstatics.com/abc/www/multimedia/cultura/2025/08/17/Los_Delinquentes_ABC_2_20250809172412-U04746578375MQA-1024x512@diario_abc.jpg,"Octubre de 1998. Diego Pozo recuerda perfectamente la noche en que El Chusco, uno de esos «personajes bohemios de Jerez», siempre con la sonanta a cuestas cantando por fandangos y bulerías, entró en … [+18556 chars]",2025-08-16T23:55:46,2025-07-27,2025-08-25
Banco de Occidente,Banco de Occidente,es,Expansion.com,JPMorgan reorganiza su banca privada para blindar a las grandes fortunas,Sergio Saiz,"JPMorgan Chase ha puesto en marcha una reestructuración en su división de banca privada que contempla la creación de una división transversal para impulsar operaciones internacionales, con el objetivo puesto en las grandes fortunas del planeta que buscan dive…",https://www.expansion.com/empresas/banca/2025/08/16/68a0844c468aeb853f8b4580.html,https://phantom-expansion.uecdn.es/adb6b2f5d6a1b7c7db329c349f759fa3/crop/122x56/1982x1296/resize/1200/f/webp/assets/multimedia/imagenes/2025/08/16/17553664682813.jpg,"JPMorgan Chase ha puesto en marcha una reestructuración en su división de banca privada que contempla la creación de una división transversal para impulsar operaciones internacionales, con el objetiv… [+4244 chars]",2025-08-16T17:49:57,2025-07-27,2025-08-25
ENEL,ENEL,es,Latercera.com,Enel anuncia cortes de luz en cuatro comunas de la RM,María José Halabi,"Para revisar las zonas afectadas, la empresa publicó en su sitio web un mapa interactivo.",https://www.latercera.com/nacional/noticia/enel-anuncia-cortes-de-luz-en-cuatro-comunas-de-la-rm/,https://www.latercera.com/resizer/v2/O4UHEAR2L5GNTPFEMUYSTPAD2Y.jpg?auth=3bbc8bff4bee208f35e8a74e25e7baf153cce1aac6667a4c899ccab8300984eb&height=630&width=1200&smart=true,"La empresa Enel Distribución informó que este sábado 16 se realizará un corte de luz programado en La Granja, Peñalolén, Ñuñoa y Providencia de la región Metropolitana.
Esta interrupción, que es por… [+847 chars]",2025-08-16T13:54:58,2025-07-27,2025-08-25
Banco de Occidente,Banco de Occidente,es,Elperiodico.com,Las elecciones en Bolivia preparan el retorno de la derecha al poder,Abel Gilbert,Unos siete millones de bolivianos participarán este domingo de unas elecciones presidenciales que pueden poner fin a un ciclo histórico de dos décadas durante las cuales gobernó la izquierda con un paréntesis de un año debido al golpe de Estado contra Evo Mor…,https://www.elperiodico.com/es/internacional/20250816/elecciones-bolivia-preparan-retorno-derecha-poder-120659412,https://estaticos-cdn.prensaiberica.es/clip/74ea13d5-b924-4440-bc2b-e7013c7119b4_16-9-discover-aspect-ratio_default_0.jpg,Unos siete millones de bolivianos participarán este domingo de unas elecciones presidenciales que pueden poner fin a un ciclo histórico de dos décadas durante las cuales gobernó la izquierda con un p… [+6071 chars],2025-08-16T13:00:37,2025-07-27,2025-08-25
